Label	rev_id	comment	year	logged_in	ns	sample	split
0	455782177.0	  == Sources? ==  We were not allowed to add that he about to lose me and burning up were only on select dates without a source. But it says gimme more contains elements from get naked, drop dead has elements from inside out, and womanizer and toxic are remixed. There are no sources for any of this information so it should be removed from the setlist! The rules should apply to all.	2011	False	article	random	train
0	47055076.0	 I think this car should be kept separate from the Oldsmobile Cutlass because while it shared the same name, it was a different car, from what I understand.  The 1989 Cutlass Cruiser, for example, was a B-Body station wagon, like the Buick Estate(?).   	2006	True	article	random	train
0	18916448.0	 Danny, I have reverted your unjustified changes, as there are millions of people out there who have not given an opinion, and you cannot just throw what appears to be a tantrum because you are embittered by an argument with someone else. You alone do not possess the world's views. If someone got two people to agree with them that the entire JW page was to be banned and removed, would you allow this? Obviously not. The opinions of you, and one other, hardly justify or counteract the possible millions of views of others. Sorry, but you need to address your problems with the other poster, before you go removing text, as it looks like you are just being vindictive, which is not a tangible reason to edit anything. Regards, Elenap.  15th of July 2005  	2005	True	article	blocked	train
0	31025280.0	" ::""Boldly""?  Redirecting a page without consensus after a vote that clearly showed that there was no consensus, whether done ""boldly"" or cowardly, is unethical. You knew that there's no consensus yet you redirected it. When there is no consensus, the default is to keep.  "	2005	True	user	random	test
0	232794431.0	REDIRECT Talk:List of selected contemporary repertoire for guitar	2008	True	article	random	dev
0	482356165.0	" *Well, you could probably help by telling my detractor first to stop trolling for fire if indeed he knows what is good for him, especially before my secret-admirer/stalker/impostor goes after him without our prior knowledge. FWIW, the Indian boy can haz a rotten weekend for I care but I'm not about to ruin a cool, perfect evening before my graveyard shift starts.   "	2012	True	user	blocked	train
0	274085044.0	"  == Infobox needs correction ==  The infobox and the writeup don't agree with each other...the years for his Santos Laguna loan stay need to be corrected, and it should be noted that it was a loan.  I'd do it myself, but I don't know the details on the loan deal. ''' 《》''' "	2009	True	article	blocked	train
0	470346544.0	 * Unless compelling evidence is presented to the contrary as per my comments on the evidence talk page an image in the Infobox with a single further image in the depictions section.   <> 	2012	True	article	random	train
0	150233315.0	"  ""In the case of sons of a duke or marquess, who by courtesy have ""Lord"" prefixed to their given and family name, the wife is known by the husband's given and family name with ""Lady"" prefixed, e.g. The Lady John Smith; the daughters of dukes, marquesses and earls are by courtesy Ladies; here that title is prefixed to the given and family name of the lady, e.g. The Lady Jane Smith, and this is preserved if the lady marries a commoner, e.g. Mr John and The Lady Jane Smith. The predicate 'The' should be used prior to ""Lady"" or ""Lord"" in all cases except after a divorce for women who do not hold the courtesy title of ""Lady"" in their own right, e.g. Heather, Lady McCartney or Jane, Lady Smith as the ex-wife of The Lord John Smith."" "	2007	True	user	random	test
0	392866932.0	 ::::Well don"t you think you ought to have a source which actually calls him a right-wing extremist? and not use one which has supposition that he may have been involved with the far right?   	2010	True	article	blocked	train
0	244153235.0	Read the message and see who its from and tell me its not warranted?     	2008	False	user	blocked	train
0	219749780.0	 :: hahahah thats cool dont worry about it! I'm still stuck with the auto block though. -(     	2008	True	user	blocked	dev
0	664621138.0	  ==New sections per MOS== , I have expanded the sections slightly and have more content and references to add.  Please retain the sections to allow the addition of updated references and additional information that will improve the article.  Best Regards, :	2015	True	article	random	dev
0	253150449.0	your reason to be unblocked here}}	2008	False	user	blocked	dev
0	97583410.0	" Welcome!  Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful: *The five pillars of Wikipedia *How to edit a page *Help pages *Tutorial *How to write a great article *Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome!   19:03,  31 December 2006 (UTC) "	2006	True	user	random	train
1	230295777.0	BASEBALLS BUGS IS AN UGLY IGNORANT FOOL  	2008	False	user	blocked	dev
0	269330101.0	  == Hiatus, White Feather, new members ==  I believe the article should have the band as on hiatus from August 2008 to February 2009, or even later. As the band have been inactive since August (until February), it should be considered a hiatus while Stockdale looked for new members. As they have now played their first gig with new members (Feb. 6), the band should be considered active again. Alternatively, they could be considered active again when an official statement is made revealing new members. So, options: *Wolfmother are active from 2000–present; *Wolfmother are active from 2000–2008 (Aug.), (Feb.) 2009–present; or *Wolfmother are active from 2000–2008 (Aug.), (Mar./later) 2009–present. Thoughts?   	2009	True	article	random	dev
0	181655357.0	"  ==Speedy deletion of Sparky jones==  A tag has been placed on Sparky jones, requesting that it be speedily deleted from Wikipedia. This has been done under section G1 of the criteria for speedy deletion, because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent. If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this.   If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or ""db"" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.    "	2008	True	user	random	train
0	294235494.0	  == Volume and area correct? ==  Please have a look at Surface area to volume ratio. The ratio for a dodecahedron is less than that of a sphere, which makes little sense in my head. Is this correct? Or could there be an error in the formulas in this article for volume and surface area, stemming from http://mathworld.wolfram.com/Dodecahedron.html ?   	2009	True	article	random	test
0	61823428.0	"  ::Thanks QBasicJedi for your explanation. That makes sense. For those readers who did not understand QBsicJedi's detailed writing, I will simplify what I understood.  ""When you look at a crescent moon, the poles are at the intersection of the two arches – one the outer boundary and the other formed by the terminator. However, the way an observer see these points “up or down” depends on where he stands on earth and which direction he looks at the moon."	2006	False	article	blocked	dev
0	546923279.0	"  To edit, please create an account  and log in   Due to persistent vandalism (), anonymous editing from your school, library, or educational institution's IP address  blocked (disabled). You will continue to have access to read the encyclopedia. If you are logged in but still unable to edit, please follow these instructions. To prevent abuse, account creation via this IP address might also be disabled.  If account creation is disabled and you are unable to create an account elsewhere, you can request one by filling out this form. Please check on [ this list] that the username you choose has not already been taken. If editing is required for class projects, please have your instructor or network administrator contact us (with reference to this IP address) at the Unblock Ticket Request System with a contact email address that is listed on your school's website. Thanks for your cooperation.     "	2013	True	user	random	train
1	27909913.0	  Hey I didn't come up with that Native Australian crap, and how does anti-Australian become racists/ethnocentrists if there's the Anglo-Saxons and there's the various WOGS in Australia, when did Australia become a 'race' or is it a One Nation dream with Anglo-Saxons?	2005	True	user	blocked	train
0	507046175.0	 :::Did you even read what I said he's trying to bully me. I tell what he actually did. He left a comment on my article, something which he doesn't even have any knowledge about and I don't think he's even taken a look at the article. This way he tries to annoy me. The same way he did on Castlevania. He knows I get angered quickly and he's taking advantage of that. He talked in such a way which won't seem offensive at all to you but would be clearly offensive to me. And as I earlier said I personally attacked him because he was threatning to block me for a simple mistake without even informing me. Doesn't that clearly tell he's a bully.   	2012	True	user	blocked	train
0	433759524.0	  == TLTS ==  Hey there! I find that you reverted few edits of mine. One being the addition of this image. Please do not change it back to the image you uploaded because it has a higher resolution. As far as the addition of DVD release dates is concerned, I added the regions only after I saw that various episode lists feature all the 3 regions. Anyway I would like your input and hopewe can continue to better the episode list. Do care to leave a talkback!   	2011	True	user	random	test
0	548357278.0	"  The phrase ""can be seen"" is another flare-lit tipoff. Eschew."	2013	False	article	blocked	train
0	648825928.0	  You are welcome to get me banned me again for stating the truth about you. #IamCharly  	2015	True	user	blocked	dev
0	92554507.0	Anyway, this is my last contribution here. I just hope that some intelligent people will read this and will not be fooled my demagogues. 	2006	True	article	blocked	train
0	609187573.0	  : I'm a dear friend of ambassador Domecq, all your messages will be sent to the embassy. CODE NAME: AMOR, Greetings to my friends residing in the Philippines. *	2014	False	user	blocked	train
0	56845260.0	" The joke is getting old. Humor's great, but Wikipedia is a serious encyclopedia. It is time to straighten up and make serious contributions.    "	2006	True	user	random	dev
0	576695484.0	" ::It was originally both located (what we might call an ""institutional home"") and indeed published at Harvard University (or at least in Cambridge). ""Home"" and publishing location are not always the same.  For example, Mind's home is the University of York, but it's published at Oxford.  I do not believe the editor has to be located at the home, especially not anymore with email and cloud storage and all that fancy stuff.  I think the reason it helps to mention that it was originally at Harvard is because both the old issues list the location as Harvard and citations may list Harvard, so keeping a record of that here helps anyone trying to understand that the old issues are indeed part of this journal. Also, it could be recorded just for the record—it is part of the history of the journal after all. ,  "	2013	True	user	random	train
0	230468679.0	  == Highest escalators, NOT longest ==  As I understand it, the Angel escalators have a greater vertical rise than the Tyne Tunnel escalators - 27.4m vs 26.0m - but they are actually shorter in length (60m vs 61m), presumably due to being set at a steeper angle.  The Tyne Tunnel escalators were the longest escalators in Western Europe when they were installed in 1951, and remain so today.   	2008	False	article	random	train
1	429494226.0	  ==WikiTheClown== Welcome to Wikipedia. Although everyone is welcome to contribute to Wikipedia, at least one of your recent edits, such as when you reverted my edit to Ibanez, shows you to be a rediculous fuck.  Please refrain from being a rediculous fuck.	2011	True	user	blocked	train
1	72578337.0	  Who the hell r u and why do u care neway it was just a bit of fun. Get a life	2006	False	user	blocked	test
0	600438983.0	 :Yes. Whilst it is illegal to *be* drunk whilst editing wikipedia, nobody can ever actually be banned for editing it whilst drunk, because it is also illegal to ASK anyone if they are drunk. And if anyone is asked, they don't have to answer. This may seem bizarre, but it is also the same rules that apply in the House of Commons, and also may fondly remind us of the Laws of Thermodynamics, where it is impossible to break even until you reach absolute zero, but of the law says you cannot ever reach absolute zero in a finite number of steps.  	2014	True	user	blocked	test
0	35572841.0	   == I used an external stylesheet ==  Pretty simple really. I just used Portal:Football/football.css, then used a DIV class, so that then it would link to the actual stylesheet. You can do it on your own userpage as well -) Gotta get an admin to protect it ;-)  	2006	True	user	random	test
0	32163793.0	  == Prague logo ==  Perhaps       or table:  {| |- |  |   |}   which can be put inside infoboxes etc.  	2005	True	user	random	dev
0	57289950.0	  == what the?==  Fadix if you are a psychiatrist how can you find so much time to write all these crap in a dozen of pages. I respect you in that sense. I wish we could have met under better conditions  	2006	True	user	blocked	train
0	241283852.0	  == Picture ==  This article needs a picture. It looks so bland without it. Whatever happened to the pics, anyway? 	2008	True	article	blocked	test
0	344767815.0	"  == Numbers killled ==  The existing text matches is similar to that used for 9/11 which is ""2,973 victims and the 19 hijackers died as a result of the attacks"".  I would support a change to that form of words, but do not support the ""were killed by the bombers"" that SlaterStephen has sought to introduce.  If the sourced number is 56 not 52 then change the number, that is a different issue.     "	2010	True	article	random	test
0	346212381.0	" in this case, as he never did anything on the insults I was receiving in the discussion, but he quickly blocked me with very little evidence, and the word ""unfortunately"" seems like ""unfortunately, we cannot block this user"""	2010	True	user	random	test
0	314307799.0	REDIRECT Talk:House of Industry (Dublin)	2009	True	article	random	test
0	83828084.0	", 26 October 2006 (UTC)  *Hi, I'm still concerned this article might be attacked and potentially deleted. Can I suggest that you try and mention Afghan casualties, civilian casualties, and casualties from other countries. I would also suggest momving the article to a more neutral name to make it less prone to calls for deletion. How about simply ""British forces - Afghanistan 'Peace keeping'* (2001-Present)"" *What's the right term conflict, war?  12:06"	2006	True	article	random	test
0	247321532.0	 (UTC)  Wow, this is something new and something very good. Congratulations to SACN.  04:45, 24 October 2008	2008	False	article	blocked	train
0	552565615.0	  == Stop edit warring ==    	2013	True	user	blocked	train
0	18610514.0	"  -  I'm currently interested in just the principles involved in the radio signal scenario... and what conclusions inductive reasoning leads to.  I don't think it would be proper inductive reasoning to see a PNRS is caused by some intelligence, another PNRS is caused by intelligence, and to induce that the third PNRS is probably caused by some intelligence. There are unknown possible ways to generate a PNRS, and they cannot be ruled out simply because experience shows a couple other examples. This feels like the political approach to space shuttle launches about 10 years ago. Back in the day, designers speced the space shuttle to be safe for launch within a certain range of temperatures. Florida has uncooperative weather and often goes outside the safe range. Politicians wanted the shuttle to launch because it's good for elections. So, they pressure the upper management of NASA to launch outside the designed safe range. This happened a number of time without problem. At some point, management decided that the designers were wrong, and that a couple of launches outside their declared safe range meant that the real safe range was much wider. This continued for a few more launches until a space shuttle exploded on launch because it was too cold. If you shuffle a deck and pull 3 or 4 face cards in a row from the top of the deck, you can't really make any sort of probability measure as to what the next card will be. it could be a deck of only face cards. It could be many full decks. it could be a stacked deck. probabilities can't be determined off of a few rolls of the dice. two cases showing the PNRS was from an alien planet is not enough to make any sort of real probability estimate on the third PNRS. This is playing on a ""gut feeling"" that people have when they're playing roulette. casino's will post the last 20 rolls. Some gamblers will see these numbers and look for some sort of ""pattern"" and bet based off of that, on the ""gut feeling"" that the roullette wheel has some bias. They may even win a few times. But the casino is better off if the wheel is truly random, so any ""patterns"" is purely coincidental.  "	2005	True	user	blocked	train
0	41640097.0	"  == ""must"" vs ""can"" ==  The article states: ""..we have become contaminated or debased by the influences of MEST, which must be transcended, if we want to save the planet."" What drivel!  It is uncited.  What drivel!  Yet when I make a statement that is at least reasonable: ""we have become contaminated or debased by the influences of MEST, which can be transcended"" it is reverted by at least 2 editors.  The first sentence is uncited and silly. "	2006	True	article	random	test
1	36685987.0	"  ::::: Nonsense?  As I already said, that they are white trash can be empirically proven.  That article basically declared them all an incestuous group, and I didn't see any footnotes upon it.  You want to talk about nonsense?  Lets see some proof for the idea that all Westboro members are related by blood.  Otherwise, I'll keep adding my shit, and you can cram your elitist ""ZOMG I'M A REGISTERED USER ON A FREE ENCYCLOPEDIA"" attitude.  "	2006	False	user	blocked	dev
0	58714662.0	who had their own transchannel culture	2006	True	article	blocked	dev
0	180781099.0	  *The main reason why I haven't formally retired from Wikipedia (if though I want to) is I don't want to get the abusive vandal the satisfaction that's the main reason. Because life is to short to put up with this type of thing  	2007	True	user	blocked	train
0	216715741.0	 :All the Dallam refs in Rind et al are available from the leadership council; I was meaning to put those in myself, but you are welcome to it. -  	2008	True	user	random	test
0	465077255.0	 ==Talkback==  BTW, Otopeni is now Henri Coandă International Airport    	2011	True	user	random	train
0	133328732.0	"  -I don't want to have to go into the physics of this, but this sort of thing would work just fine only ~100ft below water.  Yea the air pressure inside the building would technically be higher due to the water pressure from the ""Sub-Entrance"" pushing on all of the air inside, but not to a level that would be detrimental.  The pressures at those depths are certianly within the engineering capabilities of human construction.  Large ships around the world have these sorts of setups in their hulls all of the time. Jibberish81"	2007	False	article	random	train
0	228026346.0	 There is not any greek minority in Korca so I am removing the greek toponym.	2008	True	article	blocked	train
0	64952621.0	"  ==Here is a section from the Whovian discussion page==  Harlan Ellison is definately a fan... Here I quote him, the highly critical science-fictioneer:  Whilst on the lecture platform of the World Science Fiction Convention in 1979...  ""Star Wars is adolescent nonsense; Close Encounters is obscurantist drivel; Star Trek can turn your brains to puree of bat guano; and the greatest science fiction series of all time is Doctor Who! And I'll take you all on, one-by-one or all in a bunch to back it up!"" DrWho42   Yes, Ellison also wrote the introduction to Pinnacle's US imprints of the Target novelisations, so he should definitely join the list. Martpol   Indeed.. That's whereto I got my quote. (= Anyways, he admits to hating television and alot of its ""science-fiction"" save for this fine exception in the space-time wash.DrWho42   Hasn't be subsequently claimed not to have actually written that introduction? Angmering (UTC"	2006	True	article	blocked	dev
0	201718125.0	 :::Well, your statement does explain nothing but denial without your ground, so why explain why it is not your minor historical fact. I already provided the above citation.     	2008	True	article	blocked	test
0	244682577.0	  ==Gyn Talk (Visual Fiction)== For your information, editor Dzied Bulbash has removed the Wikipedia article Gyn Talk (Visual Fiction) from the category Feminism and Health three times.  (Editor Dakinijones had placed the article Gyn Talk (Visual Fiction) in the category of Feminism and Health on August 18, 2008.) Bulbash currently has placed this article about a series of paintings about women’s health in the Articles for Deletion page.  Perhaps this information might be of interest because of the possibility that editor Dzied Bulbash may take action to remove further articles, such as this article titled Potty parity, from Wikipedia that are in the category of Feminism and Health.  If anyone would like to share your thoughts on this matter of deletion of the article titled Gyn Talk (Visual Fiction), there is a discussion on the entry Gyn Talk (Visual Fiction) on the Articles for Deletion Page.  Thank you very much.    	2008	True	article	random	test
0	451366070.0	" :::::Yesyes! The bar just added it to their playlist, and a dragqueen gets up nd performs to it! D   STACK STACK "	2011	True	user	blocked	test
0	100816623.0	"  :::It was in unbiased faith which might turn out be ""not good"" for some.  "	2007	True	article	blocked	train
1	525655165.0	  Yingfuck is more like it, she's pretty banging for 45, I'd tap that	2012	False	article	random	test
0	287257650.0	 :::Placate? I just pointed out that I would block him for warring on that point.   	2009	True	user	random	train
0	377608822.0	  You have now broken WP:3RR on Timeline of the history of the Falkland Islands, and I have reported this here. '''' '''' 	2010	True	user	random	train
1	211180513.0	MOTHER FUCKING INBREED PIECES OF SHIT	2008	False	user	random	dev
0	313620466.0	  :Since I've learned the hard way that cops lie, I'll have to assume you're here to trick me. As justification for this assumption, notice that Wikidemon got a member of his gang to pick up where he left off. Why do that, if 3rr doesn't apply to talk pages?	2009	False	user	blocked	train
0	147459667.0	 ::this edit summary concerns myself and myself only, this is my talk page, no one else and in no way a personal attack.  	2007	True	user	blocked	train
0	199647849.0	Bold textLondon against Camden Danger Lab	2008	True	user	random	dev
0	41828419.0	  == Price ==  Don't think of me as a sucidal person, but, what is the price for a standard lethal injection? I need to know only a rough estimate for a project. Thanks	2006	False	article	random	train
1	267322490.0	"  == What the fuck ==  Why was my edit reverted?  All I asked was why the fuck this article is protected?  Is that so horrible?  ""Oh noez, he questioned the judgement of the admins""  Get a fucking life.  Pedophiles."	2009	False	article	blocked	train
0	457805200.0	  * We now have some procedural wrangling at Wikipedia talk:WikiProject Buffyverse#Resolution.  Please can you help advise on the best way forward.   	2011	True	user	random	train
0	127775737.0	 ::go ask the people who came up with the policy, not me. go ask on the talk page for WP:NOR. i didn't make the rules - i just try to enforce them. and you, sir, are breaking them, and will probably get a warning when an admin catches you.	2007	False	article	blocked	train
0	30885314.0	Please don't create personal lists (that is, lists that don't belong in an encyclopedia) in the main article space; I moved your list to . Thank you, –  	2005	True	user	random	train
0	157526275.0	 , More information were added with references: By Vishvax >	2007	True	article	random	dev
0	41901413.0	Congrats on the millionth article!  Good work!    	2006	True	user	random	test
0	610256874.0	  == Got it == Please check out [] now	2014	True	user	blocked	dev
0	358274612.0	. Good contrast and generally nice images, but only B sharpness. (400mm: B-).	2010	True	article	blocked	dev
0	251664833.0	"|decline=When your block is over, you should show your willingness and ability to edit productively.  —   ·  }} :Even if you don't like my response, you are not allowed to simply revert it; if you want to request a second review, you may place the request below my response to your first request. -  ·  "	2008	True	user	random	dev
0	114412208.0	  ====Regarding edits made during March 11 2007 (UTC)==== Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits.  	2007	True	user	random	test
0	597079633.0	   i want to appeal because this block is invalid. There is no reason and no evidence for this given. This is not a fair usage	2014	True	user	blocked	train
0	55422448.0	" :If you have another account on Wikipedia, and you use it in addition to this one, you are.   "	2006	True	user	random	train
0	528955647.0	  == Lead vs. featured artist ==  For both The Best Things in Life are Free and Scream, Janet is credited on this page as a featured artist rather than as a lead artist. It is my understanding that TBTILAF is actually credited as 'Luther Vandross and Janet Jackson with special guests BBD and Ralph Tresvant' and Scream as 'Adam Jackson and Janet Jackson'. The artwork on their respective pages reflects this. I don't have much knowledge of editing pages right now. Should/could this be fixed?  	2012	True	article	random	test
0	182334372.0	 and updated coachin staff as of the programme & offcial website	2008	True	article	blocked	train
0	520919092.0	  Kent Engel Peer Review: Good start to the article, everything seemed to conform to the manual of style so far. One thing that I found was the name Dolan was spelled incorrectly once in the article. All of the links seem to take me to the right place and add credibility to your article. Just make sure you site sources and proofread and you should be good!   	2012	True	user	random	test
0	192179718.0	  ==Thoughts on assessment== This article seems more on the B-side than not, but I do have concerns about the lack of a winemaking & viticulture section. Some of the pertinent details are covered in relevant in wine region section but extra opinions on the assessment is welcomed. / 	2008	True	article	random	test
0	200163543.0	 theri replies are linked.}}	2008	False	user	blocked	train
0	389758695.0	 ::this is a shared IP address employed by the Opera Mini java application available for mobile devices. AFAIK Opera Mini runs all pages through their own proxy servers. Hence, this is a shared ip address and you folks who so vehemently desire to comment upon/post warnings to the talk page probably don't realize that these messages are being sent to dozens if not hundreds of individual uses. BAN THIS IP ADDRESS. Contact Opera and ask them for a list of all the proxies that are employed by Opera Mini 3.0+  Good day sirs (I have never made edits via this IP but thought I would illuminate you all to what is going on). In closing: perma-ban this IP, wikipedia is impossible to edit via mobile web anyway.   	2010	False	user	blocked	train
0	274364507.0	"  == Your post to Black Kite ==  NP, I just read what you posted over there to Black Kite. You might want to re-phrase that immediately, as it greatly mis-characterizes the WQA and it's resolution. WQA is not a ""Spanish Inquisition"", and your post to Black Kite may only further exacerbate things. For your sake and mine, please address this at your earliest convenience. My regards, as always.   "	2009	True	user	random	train
0	685201333.0	" :The ""lead too short"" tag was needed, but you just started tampering with the table. I'm working on it and soon it will all be sourced.   "	2015	True	user	random	train
0	306355799.0	 ::I swear to god it ignores my own user page lol it's always in my watch list feed but never on my huggle feed until to late lol. Need to get faster I guess )	2009	True	user	random	dev
0	337132280.0	 ==Brothers== Although Moussa Diarrà have the same POB, please find the source to prove it, Mr.Zombie433   	2010	False	article	random	train
0	419838758.0	", 20 March 2011 (UTC) ::::Dougweller, presenting Wikipedia rules in a false and misleading context to serve the deliberate character assassination practised here is far more serious than what you accuse me of. Dr. Kilde's professional title has always been given correctly: She was Chief Medical Officer of Lapland AND Acting Chief Medical Officer of Finland in 1978 and today she is Chief Medical (Administrative) Officer of Lapland retired. I don't have any idea who CREATED the title ""Provincial Medical Officer"" but I have never seen it used in Finland. I already explained that she was the top administrative physician of Northern Finland and her job was to supervise and develope the publich health care system in Norther Finland. There are NO provinces in Finland, there are only regions and counties.  18:56"	2011	False	article	blocked	test
0	478120756.0	"=Wolfram=== :A hypothetic body that completely absorbs all wavelengths of thermal radiation incident on it. Such bodies do not reflect light, and therefore appear black if their temperatures are low enough so as not to be self-luminous. All blackbodies heated to a given temperature emit thermal radiation with the same spectrum, as required by arguments of classical physics involving thermal equilibrium. However, the distribution of blackbody radiation as a function of wavelength, known as the Planck law, cannot be predicted using classical physics. This fact was the first motivating force behind the development of quantum mechanics.  Wolfram - Referenced to Eisberg, R. and Resnick, R. ""Thermal Radiation."" §1-2 in Quantum Physics of Atoms, Molecules, Solids, Nuclei, and Particles, 2nd ed. New York: Wiley, pp. 2-6, 1985.  I think this also supports the ""must emit"" part of the definition.     =="	2012	True	article	random	train
1	464875367.0	} |}  ROFLMAO! I'm trying to edit this page to let you guys know that we're sharing this proxy, so what you do affects everyone in the building, yet apparently it's an unconstructive addition and I'm not allowed to make it, yay for censorship on our own talk page. Further, we're already had some asshat delete the third box to our talk page. I really have underestimated how down hill this place has gone, so be alert, there's some seriously lame basement dwellers with lots of spare time and an ego to polish at your peril. (Kev)  There should be a Template:Asshat to flag anally retentive nutjobs, I went from mod to admin to quitting in the first three years of wiki's existence (well, my claim to fame) for this reason, so you're preaching to the choir /<-man. Also, if you're setting this proxy up for (ab)use you should probably make sure it passes socks tests and doesn't appear to be a proxy, a lot of gaming networks b& proxies that appear open, especially things like B3, et al.	2011	False	user	blocked	train
0	583768563.0	":::: I'm rather certain that the use of "">"" and ""<"" in historical linguistics is a well-established convention long predating any issue of computer fonts and ""ASCII substitution"". It's certainly been used in pretty much all mainstream technical literature in print for decades.     "	2013	True	user	random	test
0	271778394.0	   Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.     	2009	True	user	random	train
0	68117322.0	"  == Original research ==  This article seems to be structured on principles of WP:Original research. An in-depth analysis of US support to Israel in the absence of mainstream sources that link American military support of Israel to this conflict seems to merely be a tool to somehow make charges of Iranian/Syrian support seem less problematic. Of course, those relationships have been a prominent part of the conflict, as well as being in contravention to UN SCR 1559. Additionally, Hezbollah is a nonstate which is classified to differing degrees by the US, UK, Canada, Australia, and the Netherlands, as well as having its senior intelligence officer listed by the EU as terrorist. I am removing the sections that are not directly related to this. Please let me know if you disagree, '''''' "	2006	True	article	random	test
1	399242066.0	You are a stupid cunt bitch 	2010	False	user	blocked	train
0	151650040.0	Agreed. Unless a credible explanation can be provided the map should be removed as it is misleading.    	2007	True	article	random	train
0	190203744.0	  article should be moved to ICD-10 Chapter III: Diseases of the blood and blood-forming organs, and certain disorders involving the immune mechanism	2008	True	article	blocked	dev
0	451667032.0	 ::How do you deal with people who revert you but refuse to articulate why, even after being prompted to?   	2011	True	user	random	train
0	300713026.0	"citation needed ==  ""To this day the Sierra Club and its allies want to dynamite Hetch Hetchy and restore it to nature.""    ::they demand ""draining Hetch Hetchy Reservoir and restoring Hetch Hetchy Valley"" which explosive is to be used they don't specify.      :::They don't ""demand"" anything. What is specifically said is this: ""We urge Secretary of the Interior Donald P. Hodel to undertake immediately a feasibility study leading to a recommendation for draining Hetch Hetchy Reservoir and restoring Hetch Hetchy Valley.""  and  ""We call upon all interests to take an open-minded, long view of this issue, and to study and assess alternatives to meeting their needs and concerns through alternative sources of water, power and revenue.""  But it's kind of hard to frame that as them wanting to bomb the dam, isn't it? You also don't mention that debate - and studies - on the matter were still ongoing as of 2006. Frankly, if that's the quality of your writing, I can see why you're editing at Conservapedia. .    == "	2009	False	user	blocked	test
0	392284838.0	  *Oppose as proposed. I agree about the redirect to Mephistopheles, but the majority of uses on the dab page are for Mephisto, so a move to Mephisto (disambiguation) would be more appropriate.   	2010	True	article	random	train
0	14073444.0	"* Quite so.  There are several proportional voting systems for resolving this unreasonable contest of wills.  And at a later date when we all have more time, )) we can work on a solution to this ""obvious"" problem.  - |    ::"	2005	True	article	random	test
0	19255638.0	  I am not from vietnam, nor do i appreciate being called a bitter bee. Please stop the personal attacks.	2005	False	article	blocked	dev
1	215380609.0	  ==READ THIS== This is Wikipedia. It is a place where people come for infomation. So tell me how it is that a guy wants to check John Cena's recent activity in the WWE can't because SOME people want to keep the page unedited. It is not worth my time to try to bring new infomation to a page every month or two if you NERDS just change it back. THERE IS NO POINT WHATSOEVER! If I want to put what happened at Backlash I WILL BLODDY WELL PUT WHAT HAPPENED AT BACKLASH! Don't any of you nerds try and stop me!   	2008	False	article	blocked	train
1	677412223.0	 ::I had to fix all that sh%t manually. Do you know how long the common minke page is gonna take you piece of sh%t? What the f%$k is your problem?? Use a converter that doesn't f$%k up conversions or go the f%&k; home you stupid c$nt.   	2015	True	user	blocked	train
1	177062012.0	  I am annoyed that you reverted my tiffin school edit and by the way I hate you! A conversation leads to some political warning, you make me sick!                          ==================================NOTICE!==================================                      |                             NO RUDE COMMENTS                            |                      |                        NO IMAGE DELETION NOTICES                        |                      |                           NO UNSIGNED COMMENTS                          |                      |                                    ~                                    |                      |                                 THANKS!                                 |                       ===========================================================================	2007	False	user	blocked	train
0	273581175.0	 Well... you might want to have a look at the last few days of this guys' edits.  Not strictly vandalism, in my opinion, but largely disruptive.  It looks like a case of disruption due to dumbness rather than trying.  In particular, I'd call your attention to the incredibly asinine conversation I've had with him regarding Israel Idonije (though the side of in on my page has been reverted as vandalism by a third party) - I feel stupider just having talked to him. It looks to me like most, if not all, of his recent NFL edits should be reversed, but you're the expert!     	2009	True	user	blocked	dev
0	66429363.0	  == Citations ==  I find it very objectionable that the only genuinely objective information on vegetarian diet problems was removed because the section as a whole lacks a citation.  I find this to be likely due to a strongly opinionated editor.  Before hacking out large sections of an article that some of us spent time composing because you personally feel it comes off as opinion, especially when there is already a warning about citations, how about coming to discussion first and asking for a citation?  The edits done by Sunkorg on July 8 to me come off as rather unproductive and malicious. I will be adding these back in along with citations where available.   	2006	True	article	random	train
0	149830792.0	  Alright, I consolidated the list into the main entry. Thanks for your help.  	2007	False	article	blocked	dev
0	324174790.0	 :We cannot have editors ganging up on each other in cliques and throwing abuse and expletives around  You mean like DoM, Giano and Malleus do?    	2009	True	user	blocked	train
